"Date","Year","Month","Day","nNO.24hm.lag0","nNOX.24hm.lag0","nO3.8hmx.lag0"
1995-03-12,1995,3,12,49.5833333333333,89.6527777777778,24.6666666666667
1995-03-13,1995,3,13,191.736111111111,265.625,23.3125
1995-03-14,1995,3,14,164.07306763285,243.405797101449,25.6220238095238
1995-03-15,1995,3,15,43.2638888888889,103.75,41.9166666666667
1995-03-16,1995,3,16,31.6878019323672,67.8955314009662,25.9910714285714
1995-03-17,1995,3,17,16.8055555555556,36.7361111111111,16.2708333333333
1995-03-18,1995,3,18,35.2777777777778,64.3055555555556,21.2708333333333
1995-03-19,1995,3,19,10.8333333333333,33.2638888888889,20.3541666666667
1995-03-20,1995,3,20,25.2967171717172,61.274154589372,32.625
1995-03-21,1995,3,21,9.71951659451659,30.8847402597403,23.0625
1995-03-22,1995,3,22,13.2638888888889,31.875,22.1875
1995-03-23,1995,3,23,10.0875603864734,26.93538647343,27.2589285714286
1995-03-24,1995,3,24,10.2714646464646,27.3232323232323,31.8958333333333
1995-03-25,1995,3,25,7.56944444444444,24.9305555555556,33.3333333333333
1995-03-26,1995,3,26,5.13888888888889,20.2777777777778,36.4583333333333
1995-03-27,1995,3,27,17.3421717171717,41.6287878787879,33.5972222222222
1995-03-28,1995,3,28,36.6002415458937,69.8067632850241,32.4136904761905
1995-03-29,1995,3,29,58.6666666666667,101.471014492754,26.2083333333333
1995-03-30,1995,3,30,18.5227272727273,45.2954545454545,22.7708333333333
1995-03-31,1995,3,31,13.6376811594203,36.6376811594203,24.047619047619
1995-04-01,1995,4,1,22,48.3333333333333,33.875
1995-04-02,1995,4,2,18.5,44.4166666666667,41.0416666666667
1995-04-03,1995,4,3,13.8297101449275,42.2246376811594,22.8472222222222
1995-04-04,1995,4,4,8.52380952380952,24.3809523809524,23.84375
1995-04-05,1995,4,5,11.1111111111111,28.4722222222222,27.5
1995-04-06,1995,4,6,15.6944444444444,42.5396825396825,20.0833333333333
1995-04-07,1995,4,7,18.4949063617542,48.2592226613966,22.6160714285714
1995-04-08,1995,4,8,15.1151315789474,45.9484649122807,24.71875
1995-04-09,1995,4,9,3.91369047619048,21.7708333333333,34.34375
1995-04-10,1995,4,10,12.0368083003953,35.7341073781291,28.28125
1995-04-11,1995,4,11,5.5703933747412,29.3245341614907,37.125
1995-04-12,1995,4,12,24.445652173913,56.4855072463768,23.775
1995-04-13,1995,4,13,15.8297101449275,37.0471014492754,27.2166666666667
1995-04-14,1995,4,14,7.41666666666667,18.75,31.5416666666667
1995-04-15,1995,4,15,7.92424242424242,22.6180124223602,38.7946428571429
1995-04-16,1995,4,16,6.58333333333333,20.75,43.1875
1995-04-17,1995,4,17,23.8695652173913,49.6521739130435,21.2390873015873
1995-04-18,1995,4,18,14.3354037267081,36.5538302277433,26.8083333333333
1995-04-19,1995,4,19,13.6159844054581,37.6803118908382,28.625
1995-04-20,1995,4,20,7.11904761904762,30.9205513784461,34.5019841269841
1995-04-21,1995,4,21,10.6840198321892,31.0518143184047,30.9464285714286
1995-04-22,1995,4,22,11.8704710144928,25.2083333333333,29.6964285714286
1995-04-23,1995,4,23,9.54861111111111,16.6289251207729,33.5928571428571
1995-04-24,1995,4,24,20.3125,42.6041666666667,32.0571428571429
1995-04-25,1995,4,25,40.2083333333333,70.0815217391304,28.7571428571429
1995-04-26,1995,4,26,25.75,53,34.9047619047619
1995-04-27,1995,4,27,10.1050724637681,32.0365612648221,35.5148809523809
1995-04-28,1995,4,28,13.5151515151515,29.2114624505929,31.0416666666667
1995-04-29,1995,4,29,13.1666666666667,31.8188405797101,27.1875
1995-04-30,1995,4,30,14.5,42.75,30.8541666666667
1995-05-01,1995,5,1,32.1105072463768,60.3894927536232,27.4285714285714
1995-05-02,1995,5,2,41.0416666666667,71.9791666666667,39.0208333333333
1995-05-03,1995,5,3,29.2140151515152,55.4944828722003,33.475
1995-05-04,1995,5,4,36.4764492753623,71.8148880105402,32.1180555555556
1995-05-05,1995,5,5,15.7699275362319,43.5119047619048,44.5168650793651
1995-05-06,1995,5,6,10.3125,24.8958333333333,38.1666666666667
1995-05-07,1995,5,7,8.75,25.5208333333333,39.4791666666667
1995-05-08,1995,5,8,20.5208333333333,48.0208333333333,26.6934523809524
1995-05-09,1995,5,9,34.9526515151515,70.1609848484848,35.25
1995-05-10,1995,5,10,13.4375,44.4791666666667,39.9444444444444
1995-05-11,1995,5,11,19.7010869565217,45.991847826087,24.1488095238095
1995-05-12,1995,5,12,26.6666666666667,52.9891304347826,37
1995-05-13,1995,5,13,15.7291666666667,40.5208333333333,42.4791666666667
1995-05-14,1995,5,14,2.66666666666667,21,45.7291666666667
1995-05-15,1995,5,15,10.9202898550725,31.9565217391304,36.6160714285714
1995-05-16,1995,5,16,21.9420289855072,58.7572463768116,38.0833333333333
1995-05-17,1995,5,17,24.3333333333333,57.0833333333333,22.5833333333333
1995-05-18,1995,5,18,22.5108695652174,49.2789855072464,22.343253968254
1995-05-19,1995,5,19,17.0378787878788,44.3257575757576,31.5416666666667
1995-05-20,1995,5,20,12.25,37.1666666666667,41.9166666666667
1995-05-21,1995,5,21,11.0833333333333,29.25,44.1041666666667
1995-05-22,1995,5,22,6.08333333333333,21.3333333333333,37.4583333333333
1995-05-23,1995,5,23,22.3333333333333,56.4166666666667,46.3650793650794
1995-05-24,1995,5,24,10.6666666666667,31.6666666666667,37.75
1995-05-25,1995,5,25,18.9021739130435,42.804347826087,23.2291666666667
1995-05-26,1995,5,26,13.0289855072464,33.5398550724638,34.3333333333333
1995-05-27,1995,5,27,10.9722222222222,31.9444444444444,32.2083333333333
1995-05-28,1995,5,28,5.20833333333333,28.125,31.375
1995-05-29,1995,5,29,11.0356280193237,31.9082125603865,26.8204365079365
1995-05-30,1995,5,30,14.665404040404,37.8914141414141,37.9047619047619
1995-05-31,1995,5,31,12.4305555555556,41.7361111111111,49.1160714285714
1995-06-01,1995,6,1,19.9747474747475,63.655303030303,56.4732142857143
1995-06-02,1995,6,2,11.3798309178744,49.0006038647343,34.2738095238095
1995-06-03,1995,6,3,9.44444444444444,35.4861111111111,28.2142857142857
1995-06-04,1995,6,4,17.1527777777778,39.9305555555556,39.3541666666667
1995-06-05,1995,6,5,48.75,90.7638888888889,56.3333333333333
1995-06-06,1995,6,6,35.637077294686,83.3937198067633,72.7916666666667
1995-06-07,1995,6,7,19.1636473429952,66.0416666666667,65.5595238095238
1995-06-08,1995,6,8,14.1287878787879,34.5075757575758,23
1995-06-09,1995,6,9,15.4166666666667,40,27.7916666666667
1995-06-10,1995,6,10,8.75,38.125,43.4375
1995-06-11,1995,6,11,7.08333333333333,30.7638888888889,38.6041666666667
1995-06-12,1995,6,12,11.1111111111111,29.5833333333333,28.5625
1995-06-13,1995,6,13,17.1747364953887,42.4357707509881,32.9672619047619
1995-06-14,1995,6,14,11.2590579710145,31.899154589372,36.5535714285714
1995-06-15,1995,6,15,34.2460317460317,63.5019841269841,32.45
1995-06-16,1995,6,16,55.2264492753623,98.6352657004831,52.0505952380952
1995-06-17,1995,6,17,11.4643719806763,47.5150966183575,69.25
1995-06-18,1995,6,18,1.59722222222222,27.7777777777778,81.5
1995-06-19,1995,6,19,6.45833333333333,35.5555555555556,60.75
1995-06-20,1995,6,20,8.01328502415459,30.9480676328502,44.8214285714286
1995-06-21,1995,6,21,13.8472222222222,39.0972222222222,46.975
1995-06-22,1995,6,22,16.1111111111111,50.2083333333333,61.6011904761905
1995-06-23,1995,6,23,6.21843434343434,33.989898989899,61.625
1995-06-24,1995,6,24,12.3611111111111,44.7916666666667,59.1666666666667
1995-06-25,1995,6,25,4.30555555555556,25,53.375
1995-06-26,1995,6,26,4.16666666666667,22.0833333333333,48.8333333333333
1995-06-27,1995,6,27,6.30736714975845,20.1086956521739,24.1458333333333
1995-06-28,1995,6,28,6.55753968253968,24.0890269151139,40.3571428571429
1995-06-29,1995,6,29,8.47222222222222,32.5694444444444,46.7708333333333
1995-06-30,1995,6,30,9.375,38.4920634920635,41.75
1995-07-01,1995,7,1,6.18055555555556,22.4305555555556,32.8125
1995-07-02,1995,7,2,6.66666666666667,19.2361111111111,33.8125
1995-07-03,1995,7,3,14.0972222222222,31.8055555555556,41.1666666666667
1995-07-04,1995,7,4,12.0833333333333,37.0833333333333,70.1875
1995-07-05,1995,7,5,6.20471014492754,27.3762077294686,49.0178571428571
1995-07-06,1995,7,6,6.06691919191919,25.4229797979798,45.6666666666667
1995-07-07,1995,7,7,10.625,32.1527777777778,29.5625
1995-07-08,1995,7,8,14.5138888888889,29.6527777777778,14.5416666666667
1995-07-09,1995,7,9,24.0277777777778,52.5694444444444,28.9791666666667
1995-07-10,1995,7,10,29.9094202898551,64.1908212560386,31.4166666666667
1995-07-11,1995,7,11,25.3417717548152,57.5013724198507,46.6583333333333
1995-07-12,1995,7,12,20.2083333333333,53.9583333333333,43.2291666666667
1995-07-13,1995,7,13,9.12165129556434,45.7913372859025,76.3204365079365
1995-07-14,1995,7,14,5.48611111111111,34.7916666666667,68.5833333333333
1995-07-15,1995,7,15,2.63888888888889,20.3472222222222,50.2708333333333
1995-07-16,1995,7,16,2.28398111550285,19.2635595081247,41.4027777777778
1995-07-17,1995,7,17,14.9184782608696,37.4558080808081,34.925
1995-07-18,1995,7,18,5.99116161616162,25.0378787878788,34.6269841269841
1995-07-19,1995,7,19,8.79830917874396,29.8067632850242,32.8363095238095
1995-07-20,1995,7,20,7.56944444444444,37.5,41.5803571428571
1995-07-21,1995,7,21,11.1171497584541,47.4214975845411,57.0773809523809
1995-07-22,1995,7,22,21.5277777777778,57.0138888888889,74.0416666666667
1995-07-23,1995,7,23,5.55555555555556,26.6666666666667,43.4226190476191
1995-07-24,1995,7,24,16.6414141414141,48.989898989899,32.5138888888889
1995-07-25,1995,7,25,5.76992753623188,40.8242753623188,45.875
1995-07-26,1995,7,26,14.8328000501914,44.8054692891649,46.1404761904762
1995-07-27,1995,7,27,10.7593795093795,36.1300505050505,49.375
1995-07-28,1995,7,28,5.80808080808081,31.6792929292929,57.9434523809524
1995-07-29,1995,7,29,8.33333333333333,27.8472222222222,43.75
1995-07-30,1995,7,30,7.98611111111111,26.6666666666667,31.5416666666667
1995-07-31,1995,7,31,18.0113636363636,53.8416776460255,77.4910714285714
1995-08-01,1995,8,1,10.1419082125604,42.3339371980676,59.7886904761905
1995-08-02,1995,8,2,9.375,26.1805555555556,24.9791666666667
1995-08-03,1995,8,3,8.18813131313131,31.2815656565657,27.3214285714286
1995-08-04,1995,8,4,18.3725845410628,49.8731884057971,40.4375
1995-08-05,1995,8,5,16.0416666666667,41.6666666666667,35.9375
1995-08-06,1995,8,6,3.19444444444444,16.0416666666667,30.9375
1995-08-07,1995,8,7,2.43055555555556,14.375,36.2916666666667
1995-08-08,1995,8,8,5.22644927536232,24.7222222222222,58.3244047619048
1995-08-09,1995,8,9,6.11111111111111,32.0138888888889,68.625
1995-08-10,1995,8,10,18.1099033816425,51.2288647342995,53.1815476190476
1995-08-11,1995,8,11,12.0723539745279,46.4915458937198,48.0069444444444
1995-08-12,1995,8,12,8.26388888888889,24.8611111111111,33.6458333333333
1995-08-13,1995,8,13,9.65277777777778,25,30.25
1995-08-14,1995,8,14,12.6010101010101,43.0492424242424,28.6458333333333
1995-08-15,1995,8,15,17.1165458937198,47.2252415458937,50.0267857142857
1995-08-16,1995,8,16,26.6603535353535,60.7891414141414,44.2083333333333
1995-08-17,1995,8,17,24.375,55.8333333333333,33.3660714285714
1995-08-18,1995,8,18,20.3219696969697,48.1777009222661,45.6041666666667
1995-08-19,1995,8,19,8.26388888888889,33.125,66.375
1995-08-20,1995,8,20,6.59722222222222,33.9583333333333,90.0833333333333
1995-08-21,1995,8,21,14.7222222222222,37.3611111111111,36.4375
1995-08-22,1995,8,22,21.8008893280632,39.0810276679842,17.2946428571429
1995-08-23,1995,8,23,30.4861111111111,52.0833333333333,48.8630952380952
1995-08-24,1995,8,24,13.3333333333333,29.4444444444444,23.9315476190476
1995-08-25,1995,8,25,21.0205314009662,43.4148550724638,29.1458333333333
1995-08-26,1995,8,26,10.5555555555556,38.4027777777778,39.4791666666667
1995-08-27,1995,8,27,10.625,26.3194444444444,26.5416666666667
1995-08-28,1995,8,28,20.8333333333333,45.7638888888889,33.6666666666667
1995-08-29,1995,8,29,34.6557971014493,63.3725845410628,34.4761904761905
1995-08-30,1995,8,30,12.7215085638999,31.4454325867369,32.0327380952381
1995-08-31,1995,8,31,12.2222222222222,39.4444444444444,47.4047619047619
1995-09-01,1995,9,1,17.7777777777778,35.8333333333333,19.3333333333333
1995-09-02,1995,9,2,18.75,38.4722222222222,37.5208333333333
1995-09-03,1995,9,3,14.4444444444444,41.3888888888889,35.7916666666667
1995-09-04,1995,9,4,22.0833333333333,46.1805555555556,50.0833333333333
1995-09-05,1995,9,5,47.9861111111111,81.875,45.875
1995-09-06,1995,9,6,10.9722222222222,33.6805555555556,42.2083333333333
1995-09-07,1995,9,7,12.2790404040404,33.125,42.7291666666667
1995-09-08,1995,9,8,38.5921717171717,62.0075757575758,14.6259920634921
1995-09-09,1995,9,9,20.9722222222222,39.1666666666667,28.5416666666667
1995-09-10,1995,9,10,13.125,24.5138888888889,20.8541666666667
1995-09-11,1995,9,11,50.9722222222222,83.5416666666667,21.4583333333333
1995-09-12,1995,9,12,58.3303140096618,95.5495169082126,42.2083333333333
1995-09-13,1995,9,13,7.7020202020202,33.5227272727273,48.5208333333333
1995-09-14,1995,9,14,13.9039855072464,28.6020531400966,22.5833333333333
1995-09-15,1995,9,15,34.9214975845411,56.5006038647343,22.6160714285714
1995-09-16,1995,9,16,9.44444444444444,27.5694444444444,53.6458333333333
1995-09-17,1995,9,17,8.88888888888889,20,24.125
1995-09-18,1995,9,18,48.0283816425121,72.4969806763285,21.7291666666667
1995-09-19,1995,9,19,81.3647342995169,108.523550724638,30.0386904761905
1995-09-20,1995,9,20,30.3472222222222,62.2916666666667,11.3125
1995-09-21,1995,9,21,25.0252525252525,46.8434343434343,30.375
1995-09-22,1995,9,22,20.3444773825209,37.0295344751867,18.5674603174603
1995-09-23,1995,9,23,21.4166666666667,33.8888888888889,19.5625
1995-09-24,1995,9,24,14.8333333333333,31.6666666666667,31.8333333333333
1995-09-25,1995,9,25,46.1805555555556,76.7814009661836,13.425
1995-09-26,1995,9,26,97.2916666666667,140.902777777778,14.6821428571429
1995-09-27,1995,9,27,25.9027777777778,54.375,32
1995-09-28,1995,9,28,30.9027777777778,53.4217171717172,18.9047619047619
1995-09-29,1995,9,29,53.6382850241546,84.2361111111111,22.8035714285714
1995-09-30,1995,9,30,64.7916666666667,97.5,46.4375
1995-10-01,1995,10,1,5.19625603864734,22.5875603864734,44.4166666666667
1995-10-02,1995,10,2,14.7411616161616,32.0328282828283,29.7113095238095
1995-10-03,1995,10,3,21.6729797979798,43.2891414141414,11.1795634920635
1995-10-04,1995,10,4,37.9196859903382,64.9033816425121,9.06547619047619
1995-10-05,1995,10,5,14.4565217391304,36.4704106280193,22.6666666666667
1995-10-06,1995,10,6,25.1570048309179,48.6684782608696,16.375
1995-10-07,1995,10,7,15.4166666666667,33.3333333333333,13.2083333333333
1995-10-08,1995,10,8,8.26388888888889,20.2083333333333,22.3958333333333
1995-10-09,1995,10,9,11.5277777777778,29.3055555555556,31.1666666666667
1995-10-10,1995,10,10,48.9335748792271,78,21.5208333333333
1995-10-11,1995,10,11,44.9094202898551,77.5760869565217,26.9571428571429
1995-10-12,1995,10,12,34.0833333333333,77.3333333333333,33
1995-10-13,1995,10,13,36.292270531401,87.8955314009662,43.4642857142857
1995-10-14,1995,10,14,14,43,15.2083333333333
1995-10-15,1995,10,15,6.25,18.25,21.9166666666667
1995-10-16,1995,10,16,13.5648148148148,33.125,23.5833333333333
1995-10-17,1995,10,17,41.868961352657,72.5754830917874,18.8055555555556
1995-10-18,1995,10,18,22.7083333333333,51.7171717171717,17.5069444444444
1995-10-19,1995,10,19,29.5,52.5,11.75
1995-10-20,1995,10,20,20.7095410628019,47.3097826086956,31.9414682539683
1995-10-21,1995,10,21,18.2638888888889,38.2638888888889,9.60416666666667
1995-10-22,1995,10,22,10.4166666666667,29.8611111111111,14.9375
1995-10-23,1995,10,23,74.5772946859903,114.803743961353,16.4583333333333
1995-10-24,1995,10,24,30.7638888888889,60.2777777777778,21.7708333333333
1995-10-25,1995,10,25,33.75,57.8472222222222,13.5386904761905
1995-10-26,1995,10,26,49.0098186837317,83.3730942970073,10.110119047619
1995-10-27,1995,10,27,18.0555555555556,49.9305555555556,19.6875
1995-10-28,1995,10,28,8.75,24.0277777777778,18.125
1995-10-29,1995,10,29,17.3611111111111,35.2083333333333,21.5208333333333
1995-10-30,1995,10,30,55.7638888888889,79.4444444444444,15.7708333333333
1995-10-31,1995,10,31,85.3724747474747,116.914251207729,5.96428571428571
1995-11-01,1995,11,1,15.4861111111111,35.1388888888889,8.02083333333333
1995-11-02,1995,11,2,29.25,54.9166666666667,12.15
1995-11-03,1995,11,3,12.3224637681159,29.6050724637681,16.7455357142857
1995-11-04,1995,11,4,7.5,22.4166666666667,25
1995-11-05,1995,11,5,9.75,27.25,21.05
1995-11-06,1995,11,6,31.6268115942029,63.1449275362319,14.4321428571429
1995-11-07,1995,11,7,41.5833333333333,74.9166666666667,12.1
1995-11-08,1995,11,8,13.9318181818182,31.0378787878788,23.05
1995-11-09,1995,11,9,15.9822134387352,40.0250329380764,20.875
1995-11-10,1995,11,10,18.6436100131752,47.100790513834,14.8678571428571
1995-11-11,1995,11,11,6.58333333333333,25.8333333333333,29.1
1995-11-12,1995,11,12,6.78928299008391,19.9284897025172,29.3
1995-11-13,1995,11,13,33.25,61.0434782608696,13
1995-11-14,1995,11,14,55.625,79.7916666666667,12
1995-11-15,1995,11,15,19.280303030303,37.3863636363636,22.375
1995-11-16,1995,11,16,26.1666666666667,54.8333333333333,20.65625
1995-11-17,1995,11,17,78.5,119.833333333333,12.9375
1995-11-18,1995,11,18,22.8333333333333,47.9166666666667,13.875
1995-11-19,1995,11,19,16.25,40.5833333333333,11.5
1995-11-20,1995,11,20,42.8659420289855,71.7717391304348,6.28125
1995-11-21,1995,11,21,18.9377470355731,42.0431488801054,19.28125
1995-11-22,1995,11,22,15.4746376811594,37.2028985507246,17.6535714285714
1995-11-23,1995,11,23,12.7104743083004,36.8050065876153,22.7392857142857
1995-11-24,1995,11,24,28.1590909090909,60.2727272727273,15.225
1995-11-25,1995,11,25,20.2282608695652,51.286231884058,13.65
1995-11-26,1995,11,26,60.8333333333333,88.8541666666667,2.65
1995-11-27,1995,11,27,38.3333333333333,62.3611111111111,15.25
1995-11-28,1995,11,28,20.1231884057971,46.0579710144928,25.05
1995-11-29,1995,11,29,54.8333333333333,95.9166666666667,6.7
1995-11-30,1995,11,30,42.2575757575758,77.5681818181818,10.2666666666667
1995-12-01,1995,12,1,18.0217391304348,42.9130434782609,19.65625
1995-12-02,1995,12,2,9.5,28.75,28
1995-12-03,1995,12,3,17.5833333333333,42.5,20.21875
1995-12-04,1995,12,4,34.7805500658762,67.8227931488801,22.0753968253968
1995-12-05,1995,12,5,31.8025362318841,61.9067028985507,25
1995-12-06,1995,12,6,11,29.6666666666667,22.34375
1995-12-07,1995,12,7,14.6666666666667,36.4166666666667,21.275
1995-12-08,1995,12,8,37.5833333333333,66,18.725
1995-12-09,1995,12,9,11,30.4166666666667,18.325
1995-12-10,1995,12,10,9.33333333333333,27.4166666666667,26.9
1995-12-11,1995,12,11,11.6521739130435,32.5217391304348,25.075
1995-12-12,1995,12,12,52.3333333333333,89.6666666666667,19.2
1995-12-13,1995,12,13,114.083333333333,167,14.35
1995-12-14,1995,12,14,58.1060606060606,94.530303030303,10.425
1995-12-15,1995,12,15,56.8333333333333,91.6666666666667,2.475
1995-12-16,1995,12,16,28.5833333333333,59.75,13.8
1995-12-17,1995,12,17,22.25,46.5833333333333,16.875
1995-12-18,1995,12,18,47.3876811594203,84.6195652173913,15.725
1995-12-19,1995,12,19,24.75,52,18.175
1995-12-20,1995,12,20,35.1847826086957,66.6014492753623,19.71875
1995-12-21,1995,12,21,18.1340579710145,45.1340579710145,20.1383928571429
1995-12-22,1995,12,22,31.6992753623188,64.7391304347826,17.1607142857143
1995-12-23,1995,12,23,18.3333333333333,46.5,20.7178571428571
1995-12-24,1995,12,24,19.8333333333333,52,18.225
1995-12-25,1995,12,25,13.4166666666667,37.8333333333333,14.85
1995-12-26,1995,12,26,20.25,44.5,17.175
1995-12-27,1995,12,27,17.229907773386,41.5576416337286,21.55
1995-12-28,1995,12,28,27.2391304347826,57.3152173913043,18.9142857142857
1995-12-29,1995,12,29,19.6166666666667,51.15,16.84375
1995-12-30,1995,12,30,28.5072463768116,65.5072463768116,8.17857142857143
1995-12-31,1995,12,31,47.1666666666667,91.3333333333333,4.925
1996-01-01,1996,1,1,13.5833333333333,38.8333333333333,21.3
1996-01-02,1996,1,2,20.2045454545455,47.2348484848485,23.9583333333333
1996-01-03,1996,1,3,20.0579710144928,46.4927536231884,23.0857142857143
1996-01-04,1996,1,4,44.731884057971,82.9311594202899,10.1642857142857
1996-01-05,1996,1,5,51.0833333333333,88.5,18.825
1996-01-06,1996,1,6,97.5833333333333,150.916666666667,10.075
1996-01-07,1996,1,7,19.25,52,20.65
1996-01-08,1996,1,8,30.7971014492754,72.0253623188406,16.0738095238095
1996-01-09,1996,1,9,30.9445652173913,70.2735507246377,19.675
1996-01-10,1996,1,10,26.9804347826087,55.1641304347826,19.075
1996-01-11,1996,1,11,130.301482213439,184.634123847167,11.5678571428571
1996-01-12,1996,1,12,89.0960144927536,134.203623188406,10.1285714285714
1996-01-13,1996,1,13,39.3833333333333,79.75,5.475
1996-01-14,1996,1,14,14.85,42.1833333333333,25.675
1996-01-15,1996,1,15,33.875,66.90625,23.25
1996-01-16,1996,1,16,21.141706539075,57.130303030303,18.2053571428571
1996-01-17,1996,1,17,61.8833333333333,98.7045454545455,14.325
1996-01-18,1996,1,18,41.1340909090909,79.575,19.525
1996-01-19,1996,1,19,9.28876811594203,32.2090579710145,28.25
1996-01-20,1996,1,20,21.2083333333333,47.4666666666667,26.125
1996-01-21,1996,1,21,9.65833333333333,33.1416666666667,19.9
1996-01-22,1996,1,22,21.1666666666667,55.975,10.25
1996-01-23,1996,1,23,43.5880434782609,79.1891304347826,3.61428571428571
1996-01-24,1996,1,24,19.2054347826087,46.6311594202899,27.375
1996-01-25,1996,1,25,21.5666666666667,49.9166666666667,22.6
1996-01-26,1996,1,26,20.291930171278,50.1585638998682,17.475
1996-01-27,1996,1,27,5.23333333333333,21.1083333333333,30.825
1996-01-28,1996,1,28,15.7333333333333,39.5083333333333,31.9
1996-01-29,1996,1,29,16.25,43.1666666666667,25.525
1996-01-30,1996,1,30,11.75,35.5550724637681,25.8
1996-01-31,1996,1,31,22.0590579710145,52.6126811594203,21.1607142857143
1996-02-01,1996,2,1,31.9916666666667,68.1666666666667,20.125
1996-02-02,1996,2,2,14.2528985507246,37.8965415019763,25.0619047619048
1996-02-03,1996,2,3,19.0083333333333,46.1666666666667,26.125
1996-02-04,1996,2,4,15.4166666666667,41.7083333333333,28.1
1996-02-05,1996,2,5,17.3,47.95,17.8583333333333
1996-02-06,1996,2,6,22.71875,57.65625,21.25
1996-02-07,1996,2,7,15.4089673913043,52.6086956521739,11.7857142857143
1996-02-08,1996,2,8,35.3722826086956,65.4044384057971,10.28125
1996-02-09,1996,2,9,23.1945652173913,48.404347826087,16.7821428571429
1996-02-10,1996,2,10,20.3833333333333,52.05,19.725
1996-02-11,1996,2,11,10.2333333333333,26.5,31.9
1996-02-12,1996,2,12,10.2155797101449,27.3763586956522,29.9375
1996-02-13,1996,2,13,19.7108695652174,50.1742753623188,23.8178571428571
1996-02-14,1996,2,14,26.5666666666667,61.275,23.2178571428571
1996-02-15,1996,2,15,31.5398550724638,71.0326086956522,27.4464285714286
1996-02-16,1996,2,16,46.2833333333333,87.3916666666667,27.45
1996-02-17,1996,2,17,29.1,68.6583333333333,30.275
1996-02-18,1996,2,18,9.19166666666667,27.675,33.175
1996-02-19,1996,2,19,18.6583333333333,53.725,22.9142857142857
1996-02-20,1996,2,20,44.5728260869565,85.4668560606061,11.0833333333333
1996-02-21,1996,2,21,117.126086956522,157.707880434783,8.9
1996-02-22,1996,2,22,34.2059947299078,62.4541337285903,8.85
1996-02-23,1996,2,23,17.1583333333333,39.7395833333333,12.525
1996-02-24,1996,2,24,6.5,22.4270833333333,34.8
1996-02-25,1996,2,25,12.725,37.4305555555556,41.4
1996-02-26,1996,2,26,46.6833333333333,71.3125,30.59375
1996-02-27,1996,2,27,29.0892857142857,48.2708333333333,16.0625
1996-02-28,1996,2,28,16.475,33.5416666666667,28.78125
1996-02-29,1996,2,29,13.4166666666667,31.1458333333333,30.75
1996-03-01,1996,3,1,13.9333333333333,37.2635869565217,25.0625
1996-03-02,1996,3,2,9.725,32.4583333333333,30.78125
1996-03-03,1996,3,3,5.68333333333333,15.25,34.21875
1996-03-04,1996,3,4,12.15,33.5104166666667,35.5
1996-03-05,1996,3,5,26.6166666666667,60.8333333333333,20.96875
1996-03-06,1996,3,6,15.2833333333333,41.0407608695652,29.4375
1996-03-07,1996,3,7,15.5434782608696,36.4094202898551,29.7410714285714
1996-03-08,1996,3,8,15.1083333333333,33.2945075757576,29.96875
1996-03-09,1996,3,9,11,29.375,32.34375
1996-03-10,1996,3,10,16.7395833333333,47.0208333333333,36.3125
1996-03-11,1996,3,11,46.8416666666667,92.1458333333333,25.65625
1996-03-12,1996,3,12,150.116666666667,202.979166666667,13.9375
1996-03-13,1996,3,13,111.238043478261,158.145833333333,12.8660714285714
1996-03-14,1996,3,14,82.0916666666667,121.041666666667,32.28125
1996-03-15,1996,3,15,19.3015151515152,43.8333333333333,25.71875
1996-03-16,1996,3,16,22.2291666666667,44.6354166666667,35.59375
1996-03-17,1996,3,17,36.8125,64.7291666666667,39.09375
1996-03-18,1996,3,18,74.1717720685112,115.077380952381,22.34375
1996-03-19,1996,3,19,16.175,44.0416666666667,46.825
1996-03-20,1996,3,20,9.32971014492754,29.09375,43
1996-03-21,1996,3,21,12.5595238095238,29.2723214285714,30.84375
1996-03-22,1996,3,22,13.7666666666667,33.1666666666667,28.425
1996-03-23,1996,3,23,9.78333333333333,25.03125,36.825
1996-03-24,1996,3,24,14.7708333333333,42.8333333333333,32.625
1996-03-25,1996,3,25,13.1840579710145,35.317481884058,39.0267857142857
1996-03-26,1996,3,26,10.0893939393939,22.9867424242424,34.90625
1996-03-27,1996,3,27,24.4166666666667,48.3754528985507,27.78125
1996-03-28,1996,3,28,28.1300724637681,56.4673913043478,32.5535714285714
1996-03-29,1996,3,29,24.1833333333333,55.2291666666667,27.45
1996-03-30,1996,3,30,10.3541666666667,36.0625,40.34375
1996-03-31,1996,3,31,8.47916666666667,31.5416666666667,46.625
1996-04-01,1996,4,1,11.843115942029,31.4945652173913,38.3
1996-04-02,1996,4,2,10.8382467532468,29.3076298701299,32.8472222222222
1996-04-03,1996,4,3,19.5242424242424,50.7689393939394,28.05
1996-04-04,1996,4,4,14.6041666666667,40.6041666666667,30.03125
1996-04-05,1996,4,5,8.86458333333333,24.5416666666667,36.25
1996-04-06,1996,4,6,8.11458333333333,28.1145833333333,31.90625
1996-04-07,1996,4,7,9.5,28.4895833333333,26.5625
1996-04-08,1996,4,8,20.71875,43.1979166666667,30.0625
1996-04-09,1996,4,9,31.5350378787879,64.0056818181818,25.6666666666667
1996-04-10,1996,4,10,35.8348484848485,65.5700757575758,32.6083333333333
1996-04-11,1996,4,11,68.7159090909091,102.32122859025,19.85
1996-04-12,1996,4,12,27.0305335968379,60.8220108695652,28.3178571428571
1996-04-13,1996,4,13,7.93333333333333,27.6770833333333,30.2964285714286
